zone,hour,minute,second,event,baseline_water,support_water,demand_water,baseline_bread,support_bread,demand_bread,baseline_milk,support_milk,demand_milk,baseline_eggs,support_eggs,demand_eggs,baseline_snacks,support_snacks,demand_snacks,baseline_coffee,support_coffee,demand_coffee,baseline_fruits,support_fruits,demand_fruits,baseline_vegetables,support_vegetables,demand_vegetables
Dindigul,8.239444444444443,14,22,weekend,40.589860157463335,10,42.28311316953325,40.43167877293759,10,42.464182053563796,28.0,0,30.83921955645599,39.642402141494664,38,43.078528374335356,46.122076154386654,1,49.049032860524456,20.0,0,21.030139732279547,18.0,0,19.70519953447563,17.0,0,18.086460975376756
Krishnagiri,17.35527777777778,21,19,rain,28.037994978054734,0,27.79244875664819,36.90394139758206,0,38.437290980175675,28.0,0,28.29859662418798,43.91159023305815,0,43.61908195751126,39.092342191470394,32,39.86340411994119,20.0,0,20.64846984158676,18.0,0,17.889003278655665,17.0,0,17.678043349586833
Bodi,0.18333333333333332,11,0,weekend,26.71685653185835,12,23.695535302694,41.07058006834765,11,37.532224304365876,28.0,0,25.516689156902856,46.312237496988104,54,42.626171467090316,29.595738987812993,2,26.729366490812676,20.0,0,17.689776399261554,18.0,0,16.721533547433243,17.0,0,15.721186950484729
Coimbatore,11.588055555555556,35,17,normal,38.58726764809433,20,37.51587884129023,40.285698826583115,40,39.62645654393324,28.0,0,27.02807546992929,43.85765828683595,0,42.00461607052582,42.11676363644483,7,40.39494798373756,20.0,0,19.238326964959793,18.0,0,16.967827666705507,17.0,0,16.740616468704726
Theni,21.240833333333335,14,27,weekend,48.60570847549609,10,52.609267393411955,45.686464883246686,15,50.95451192620018,28.0,0,31.588552077052718,44.20381477073529,45,49.523479539945434,27.297359059343346,1,29.150618267695485,20.0,0,22.48777853032911,18.0,0,20.68364438287754,17.0,0,19.807602846465464
Coimbatore,2.0027777777777778,0,10,rain,41.177517902712644,0,36.46761477019474,39.925990881755276,0,36.93463451152113,28.0,0,25.02793757755,43.85765828683595,0,38.76029941545328,48.59837205358705,26,45.04021339588649,20.0,0,19.198269107485306,18.0,0,14.78462754215696,17.0,0,15.117166123428191
Karur,7.121944444444444,7,19,weekend,28.9237264257748,7,30.149376398459008,32.608115607663365,14,34.24227570349488,28.0,0,30.21420759795855,44.75094055807841,51,47.8993444118863,44.679762548690945,0,46.27415581237954,20.0,0,21.464679012874925,18.0,0,19.584891290819055,17.0,0,18.66805091694657
Namakkal,20.21722222222222,13,2,rain,39.038209510948974,0,42.477945714791666,45.37250241583318,0,52.17581488309591,28.0,0,31.169738712725245,43.77988940216618,0,47.83607667675555,36.16769493281081,25,41.16579368372418,20.0,0,23.01683902285242,18.0,0,19.79846339835125,17.0,0,18.693097450143892
Perambalur,7.706388888888889,42,23,rain,39.947734156669284,0,42.36955310120959,40.604214214748886,0,43.86855040414285,28.0,0,28.128400319564225,42.830884456520046,0,43.83559603290275,47.42780520358114,28,51.14191289312277,20.0,0,21.573051273471126,18.0,0,18.278120719241365,17.0,0,18.04129768083009
Ramanadhapuram,15.061944444444444,3,43,weekend,32.22203584783519,4,32.18760980633462,46.049332929064576,13,46.29782899675913,28.0,0,29.136264156606867,47.605870671869134,51,48.902753135034764,40.10648814684355,0,41.0287383647974,20.0,0,20.48867498412646,18.0,0,18.603503323351607,17.0,0,17.57971818274838
Chennai,16.531666666666666,31,54,rain,38.69169460353284,0,39.20641702235137,40.29866117288363,0,42.75583262752881,28.0,0,28.669781069485044,46.755116111988286,0,46.69836526364792,41.59902003798844,29,43.64918127554673,20.0,0,20.864282184812637,18.0,0,18.424328156007427,17.0,0,18.592165318098104
Vellore,6.414444444444444,24,52,weekend,37.727278941779964,13,38.99135817925966,33.16350779832507,14,35.0504742940004,28.0,0,31.364207162507284,48.19899329625811,63,52.95746946027347,47.78174030494075,3,49.58678379629071,20.0,0,20.429546447906134,18.0,0,19.323625766104428,17.0,0,18.640590346579515
Cumbum,3.3163888888888886,18,59,normal,40.76674865603148,18,36.64849595697555,49.15408934487722,37,44.156028245139865,28.0,0,25.294121866177125,41.388345997514556,0,36.819502127386905,47.691512153415324,4,43.5750031556601,20.0,0,17.978900275370602,18.0,0,15.247947506977134,17.0,0,14.741326246415811
Ramanadhapuram,3.5975,35,51,weekend,32.22203584783519,4,28.180529741040747,46.049332929064576,13,40.15237999760231,28.0,0,25.987373928558537,47.605870671869134,51,42.86578338602555,40.10648814684355,0,34.79402072895473,20.0,0,17.425811973926617,18.0,0,17.175227028326578,17.0,0,16.00962988556531
Pudukottai,5.461944444444445,27,43,rain,39.01988715770722,0,36.07591366391771,40.46523697096036,0,39.19654969970059,28.0,0,25.73375881381946,47.052339145013335,0,43.23448669466395,38.27290797059502,23,36.847794998655694,20.0,0,19.459898362429993,18.0,0,16.77531828675158,17.0,0,16.541459136308532
Ooty,15.120277777777778,7,13,rain,28.58909578998705,0,29.448077086594793,44.26338884162844,0,46.43996892503038,28.0,0,28.132423691234987,46.91917691378848,0,47.76267316945292,41.97774609884506,23,44.41333266336289,20.0,0,20.726162216567587,18.0,0,17.536144176066433,17.0,0,17.88835651471026
Vellore,12.638333333333334,38,18,weekend,37.727278941779964,13,36.120017492506086,33.16350779832507,14,32.48489792041034,28.0,0,28.254402173620853,48.19899329625811,63,48.265641676632136,47.78174030494075,3,46.22868653299614,20.0,0,19.06209364202827,18.0,0,18.308654864237003,17.0,0,18.373723050332316
Krishnagiri,2.082777777777778,4,58,normal,34.05454940382103,17,30.26897748673015,39.82084190746941,37,35.02043225825218,28.0,0,25.054650518589824,43.91159023305815,0,38.213373562219545,32.33806041486693,7,27.783739401042496,20.0,0,18.392872509169408,18.0,0,16.40447840565496,17.0,0,14.636819863072862
Virudhunagar,20.881666666666668,52,54,weekend,48.47349620631729,2,52.597156580312756,33.93939787277466,11,36.543707944322364,28.0,0,30.604076477831832,40.43468399020969,49,45.193261988529436,39.087567533570414,2,42.5163110022956,20.0,0,21.887689799554817,18.0,0,19.83286311868961,17.0,0,19.55790382987624
Viluppuram,10.661666666666667,39,42,weekend,34.90452850109481,5,34.052747678134544,35.84218079539566,16,34.59417733144655,28.0,0,28.168927781764868,42.84054514959321,47,43.14608646852596,33.81871210393652,3,32.67035503186758,20.0,0,19.206734725906724,18.0,0,18.506430020569482,17.0,0,16.35753025013919
Salem,10.893888888888888,53,38,weekend,29.93637876614546,8,28.834151214754836,35.6293468389831,15,34.812881845574005,28.0,0,28.075865820245486,42.795009738268384,52,43.88450584923645,32.0154388677313,4,31.53239440166951,20.0,0,19.702656212271915,18.0,0,18.206865897739736,17.0,0,17.924487358645152
Viluppuram,13.781944444444445,46,55,weekend,34.90452850109481,5,34.75064753633319,35.84218079539566,16,35.01769770713255,28.0,0,28.675106214212633,42.84054514959321,47,43.77975335818893,33.81871210393652,3,32.99443567996236,20.0,0,19.289503133283134,18.0,0,17.79300630370351,17.0,0,17.132039786052776
Karur,10.13,7,48,rain,31.99517790958504,0,31.665086667939022,37.73247184428588,0,39.09095956434229,28.0,0,27.66071681165506,44.75094055807841,0,43.5816815266642,43.03240121394373,28,44.22610007363033,20.0,0,20.688918963537443,18.0,0,17.716589259392435,17.0,0,17.38791667349967
Cumbum,6.42,25,12,normal,40.76674865603148,18,41.905181533101945,49.15408934487722,37,51.73626638992033,28.0,0,29.265049055679476,41.388345997514556,0,43.12851445350023,47.691512153415324,4,50.84450698646286,20.0,0,21.189800440837093,18.0,0,19.175226595403085,17.0,0,17.382361355803162
Perambalur,7.635277777777778,38,7,rain,39.947734156669284,0,41.53515495699233,40.604214214748886,0,43.76058502890487,28.0,0,29.415643231774126,42.830884456520046,0,44.40703800583223,47.42780520358114,28,51.39151042711186,20.0,0,22.110359517756184,18.0,0,18.58848993564363,17.0,0,17.983654300890016
Ramanadhapuram,21.540277777777778,32,25,normal,45.10496819414156,16,47.98709200980832,46.28714749547341,32,49.81618468276021,28.0,0,30.252225619835595,47.605870671869134,0,50.425620737169815,37.96343974512072,5,40.78148531907731,20.0,0,21.390179569975302,18.0,0,19.543883611193568,17.0,0,18.600730578621054
Dindigul,11.247499999999999,14,51,rain,39.546621018905,0,39.719640457951996,42.5310672795623,0,44.39097304628527,28.0,0,27.422372191533672,39.642402141494664,0,39.738141683576046,39.436185183781845,30,40.87574459299451,20.0,0,20.22504886810073,18.0,0,18.337813587511096,17.0,0,17.487584382413047
Tirunelveli,4.537222222222222,32,14,weekend,38.840222090008695,8,34.071938567437314,44.39081528207452,12,40.64170740511622,28.0,0,25.17653098382714,42.33256633042416,60,39.21080915124501,26.651075201973363,2,22.72915967601311,20.0,0,17.464657557475412,18.0,0,15.843154351737047,17.0,0,15.651563915591511
Krishnagiri,2.757222222222222,45,26,weekend,22.021440552288443,5,19.146600853495865,33.98704088769471,17,29.699960034572644,28.0,0,25.73733186987003,43.91159023305815,59,39.24734835037496,48.179345098962024,2,42.42517516046186,20.0,0,17.589897521259633,18.0,0,15.449277949408483,17.0,0,16.173632079395123
Bodi,6.240555555555556,14,26,rain,35.24301855846298,0,36.980294979349765,43.08852707983893,0,46.82865003887529,28.0,0,29.643705346394817,46.312237496988104,0,48.35463950971416,45.086517299376204,27,49.36838499140093,20.0,0,21.629883738123137,18.0,0,19.35268820220752,17.0,0,18.57631846120821
Bodi,18.705,42,18,rain,35.24301855846298,0,37.93607513459394,43.08852707983893,0,48.3383571133944,28.0,0,30.02696943420433,46.312237496988104,0,49.73374916362629,45.086517299376204,27,50.39771769322537,20.0,0,22.503023724020547,18.0,0,19.00774597293571,17.0,0,18.771756855096566
Dharmapuri,1.688611111111111,41,19,rain,39.52700671836661,0,35.00187019318422,38.715080833617264,0,35.35841892494905,28.0,0,24.722212019056762,47.03003548747523,0,40.59247465531005,40.070630429811445,20,37.30814301683611,20.0,0,18.10625855261185,18.0,0,16.147788262612213,17.0,0,16.521304758771407
Salem,13.759722222222223,45,35,rain,30.46411548521254,0,29.43646102271182,41.07025287760748,0,41.22568341390446,28.0,0,26.840107278733655,42.795009738268384,0,41.44105755122961,42.90399215480497,33,43.411626690829245,20.0,0,20.54492033951299,18.0,0,17.27730428020665,17.0,0,16.930818579283297
Ooty,21.360833333333336,21,39,rain,28.58909578998705,0,30.689627351754492,44.26338884162844,0,50.17581852327427,28.0,0,30.29049922816599,46.91917691378848,0,50.86157389636261,41.97774609884506,23,47.444825142064545,20.0,0,21.87246377447372,18.0,0,19.27574092532323,17.0,0,19.527345867416905
Madurai,12.990555555555554,59,26,rain,41.34622390114707,0,40.567689880507615,38.9700071667711,0,39.15168764497846,28.0,0,26.966365444153816,49.76319964741091,0,48.07171001654115,41.92929403966443,21,43.30230404488408,20.0,0,21.382793661590387,18.0,0,18.435137828148477,17.0,0,17.01250175886588
Dindigul,17.47138888888889,28,17,rain,39.546621018905,0,39.578903393823964,42.5310672795623,0,43.688878209524944,28.0,0,28.184027725026063,39.642402141494664,0,40.55033680546897,39.436185183781845,30,42.15148800009212,20.0,0,21.84133954560746,18.0,0,17.556030872864348,17.0,0,18.275267176506507
Virudhunagar,14.64111111111111,38,28,weekend,48.47349620631729,2,48.535470915749244,33.93939787277466,11,33.578819193788696,28.0,0,28.685852744574284,40.43468399020969,49,40.38766472288134,39.087567533570414,2,37.84432737119893,20.0,0,19.557452386877586,18.0,0,17.976357691159865,17.0,0,17.8119799529867
Coimbatore,23.052500000000002,3,9,normal,38.58726764809433,20,34.65314556559808,40.285698826583115,40,35.235852254400385,28.0,0,24.505092855471393,43.85765828683595,0,39.715862505318604,42.11676363644483,7,37.81570539426689,20.0,0,17.76057071750242,18.0,0,15.521745431815978,17.0,0,14.820979044732601
Virudhunagar,8.359444444444444,21,34,rain,44.350793481000736,0,46.32591132951801,39.17951110800057,0,44.03607552689734,28.0,0,29.723234980994885,40.43468399020969,0,42.03013230294518,36.442483195672004,35,39.661731232451025,20.0,0,20.6088121036228,18.0,0,19.248920796695113,17.0,0,18.965580766818565
Bodi,9.544166666666667,32,39,weekend,26.71685653185835,12,27.87212555743713,41.07058006834765,11,43.07610160307955,28.0,0,30.045723113391656,46.312237496988104,54,49.4977058699826,29.595738987812993,2,30.506512789061947,20.0,0,20.792674839763055,18.0,0,19.439262012838952,17.0,0,17.796284702277838
Tenkasi,8.520555555555557,31,14,rain,37.54459048558374,0,38.97321270662725,38.936052625740416,0,42.69428218681298,28.0,0,29.795158990033368,46.84848003316055,0,48.454891138763024,43.719207655035106,20,47.12542326649638,20.0,0,21.943466114803474,18.0,0,19.19643939765265,17.0,0,18.718697175233256
Karur,22.452222222222222,27,8,rain,31.99517790958504,0,27.99205654417933,37.73247184428588,0,34.39338868314281,28.0,0,25.058646025386555,44.75094055807841,0,40.615151563716395,43.03240121394373,28,40.670240868063416,20.0,0,18.495735763425728,18.0,0,15.956719369552436,17.0,0,16.21926730557875
Vellore,12.821666666666667,49,18,normal,46.98525613981706,17,45.22487196344462,44.916077602585744,39,43.59131007043518,28.0,0,27.116107168048348,48.19899329625811,0,46.20396274872364,35.09685323626527,7,34.22786190550336,20.0,0,19.83948826629133,18.0,0,17.703905226994753,17.0,0,16.37371222656861
Ooty,9.699722222222222,41,59,rain,28.58909578998705,0,29.047820131253296,44.26338884162844,0,48.15953103197313,28.0,0,28.949338659729346,46.91917691378848,0,48.80956697592842,41.97774609884506,23,46.70650657264303,20.0,0,21.389056085239257,18.0,0,18.916077593328346,17.0,0,18.96835697752116
Krishnagiri,2.0116666666666667,0,42,normal,34.05454940382103,17,29.92889159017465,39.82084190746941,37,34.6099241736596,28.0,0,24.99482714853604,43.91159023305815,0,38.39959700634513,32.33806041486693,7,28.28769562829623,20.0,0,17.84132320258217,18.0,0,15.726033302717155,17.0,0,14.826527937510875
Tenkasi,20.351666666666667,21,6,normal,35.11028017839375,17,38.29464591868208,44.652961826854906,45,49.60273732628128,28.0,0,30.18042321403174,46.84848003316055,0,50.874531567857105,38.219946675145756,3,42.376984733372595,20.0,0,21.914543188876824,18.0,0,19.993789408161867,17.0,0,18.779166198330643
Madurai,3.9419444444444447,56,31,normal,48.966707744846985,17,42.893679490477325,42.86713061014949,38,37.73627092729239,28.0,0,23.574907003391356,49.76319964741091,0,42.677774918004125,26.79408785599537,2,23.24499231971456,20.0,0,17.539639122384564,18.0,0,15.8560996151654,17.0,0,14.956353743647663
Madurai,18.41444444444444,24,52,weekend,33.72574005744715,6,36.68253126257847,35.07288372339271,19,38.23747474653956,28.0,0,31.43787314200031,49.76319964741091,57,56.72284283626601,34.3616909478299,0,37.45907110898622,20.0,0,21.889092644268537,18.0,0,20.578796327957352,17.0,0,18.76418102091894
Theni,3.664722222222222,39,53,normal,27.774389228803496,7,24.14547869547004,42.97994616938519,36,37.578065799131764,28.0,0,25.218316354191817,44.20381477073529,0,38.386661401629055,31.262434629525817,6,27.08615725965242,20.0,0,17.0275913493992,18.0,0,15.114991030117942,17.0,0,15.043287715614353
Salem,7.464722222222222,27,53,rain,30.46411548521254,0,32.32611621544248,41.07025287760748,0,45.51128780619664,28.0,0,29.45898131243595,42.795009738268384,0,44.53121387645154,42.90399215480497,33,47.378987666783985,20.0,0,21.97501836408743,18.0,0,18.722860784607338,17.0,0,19.909845333908084
Krishnagiri,8.377777777777778,22,40,normal,34.05454940382103,17,35.319145595169026,39.82084190746941,37,41.29149077946606,28.0,0,29.44133106621357,43.91159023305815,0,46.35427666476598,32.33806041486693,7,33.62540456357616,20.0,0,21.243016891794795,18.0,0,18.824922660645445,17.0,0,17.356224346971864
Bodi,21.825277777777778,49,31,rain,35.24301855846298,0,37.36587933410932,43.08852707983893,0,48.79982846731125,28.0,0,29.395322255569194,46.312237496988104,0,49.700279006653346,45.086517299376204,27,50.10502696475043,20.0,0,22.411398526662005,18.0,0,19.220704330631566,17.0,0,19.25170328835154
Cumbum,3.0619444444444444,3,43,weekend,29.471411633262974,8,26.028547886599288,47.57729861243491,11,41.43968090717613,28.0,0,26.01781178597247,41.388345997514556,43,37.39715000378313,40.83514733104723,2,36.52253572565954,20.0,0,18.918210960725023,18.0,0,16.668795411369306,17.0,0,15.849408145601867
Namakkal,20.288333333333334,17,18,rain,39.038209510948974,0,42.47268584941488,45.37250241583318,0,52.52808466884561,28.0,0,30.913281090154264,43.77988940216618,0,47.14608611478124,36.16769493281081,25,41.89751924055842,20.0,0,22.741339985574033,18.0,0,19.18675163852576,17.0,0,19.5191707566647
Bodi,3.303611111111111,18,13,weekend,26.71685653185835,12,23.91595161053998,41.07058006834765,11,37.34738098022607,28.0,0,25.94234834355318,46.312237496988104,54,43.13121396916376,29.595738987812993,2,25.402166820996136,20.0,0,17.767626949521144,18.0,0,16.271565394012963,17.0,0,15.17749652647386
Dharmapuri,4.372222222222222,22,20,normal,30.821988115774875,13,27.82201958275751,38.085268435163854,35,32.803415868364866,28.0,0,24.17286799418138,47.03003548747523,0,41.10449586373008,43.79800442850418,5,38.68368864559311,20.0,0,17.513028555275376,18.0,0,16.539452369697788,17.0,0,15.455417690585007
Karur,19.71527777777778,42,55,normal,35.06662939339528,11,37.302584920590796,42.8568280809084,38,44.98614093584209,28.0,0,29.893333342037387,44.75094055807841,0,48.46253290017118,46.32712388343816,6,50.15421317167156,20.0,0,22.08132892854462,18.0,0,19.42209480284339,17.0,0,18.85950979287062
Bodi,21.883055555555558,52,59,weekend,26.71685653185835,12,28.71835107160399,41.07058006834765,11,43.387722919620884,28.0,0,32.1240676679293,46.312237496988104,54,51.73346301171894,29.595738987812993,2,32.282874126361335,20.0,0,22.372384853035484,18.0,0,19.46608169561058,17.0,0,18.502351771123383
Tenkasi,5.838055555555555,50,17,normal,35.11028017839375,17,31.917988853348945,44.652961826854906,45,40.60065073021675,28.0,0,24.952377450803937,46.84848003316055,0,41.93836322600956,38.219946675145756,3,35.08762163995637,20.0,0,18.56334002266241,18.0,0,16.533593425670926,17.0,0,15.268644672877372
Chennai,7.354166666666666,21,15,weekend,38.07906527215725,6,39.604347598290296,41.16424113198611,15,43.80899234106688,28.0,0,30.366984537024514,46.755116111988286,55,50.75906859724971,25.222384006616462,2,26.852365486752607,20.0,0,20.982264049327007,18.0,0,19.751665062131185,17.0,0,18.542248922629096
Dharmapuri,19.885833333333334,53,9,normal,30.821988115774875,13,32.82801108611171,38.085268435163854,35,40.97362372056105,28.0,0,30.638755854349217,47.03003548747523,0,50.93452522238751,43.79800442850418,5,47.8746958831701,20.0,0,21.630561845144754,18.0,0,19.636034642457766,17.0,0,18.011862272936597
Bodi,21.191944444444445,11,31,normal,43.7691805850676,17,47.332747138918,45.10647409133021,38,49.01457918533259,28.0,0,30.497026471245587,46.312237496988104,0,50.76725838797812,35.005235627037244,7,37.76912036250514,20.0,0,21.002672294546286,18.0,0,19.98078256837157,17.0,0,18.267999887864068
Cumbum,21.566944444444445,34,1,rain,35.11908014464723,0,38.2783387049235,48.36569397865607,0,54.701899074418115,28.0,0,30.311281496939365,41.388345997514556,0,44.84954222748314,32.75549403283424,21,37.00296853912608,20.0,0,22.918492464889994,18.0,0,19.125264557160698,17.0,0,19.543575100152033
Coimbatore,17.828611111111112,49,43,normal,38.58726764809433,20,38.293630453940544,40.285698826583115,40,40.724182910500495,28.0,0,27.505549967328456,43.85765828683595,0,43.51970086889782,42.11676363644483,7,42.557962667572426,20.0,0,19.916716048995188,18.0,0,17.55188040190004,17.0,0,15.799602633578909
Chennai,1.3680555555555556,22,5,normal,39.304323934908425,15,35.753495138629326,39.433081213781136,32,35.37530864650185,28.0,0,24.501040761450966,46.755116111988286,0,41.61626996126635,26.618243730497205,4,23.704723776216948,20.0,0,17.208791651339173,18.0,0,15.92550842324352,17.0,0,14.815500143306549
Ramanadhapuram,18.053333333333335,3,12,rain,38.663502020988375,0,42.49313511175878,46.168240212269,0,52.917927063901395,28.0,0,30.056753512729518,47.605870671869134,0,52.22510616994721,42.24953654856638,22,47.88478776073868,20.0,0,23.431246042522922,18.0,0,20.16785116727431,17.0,0,19.398631358861042
Virudhunagar,23.1275,7,39,weekend,48.47349620631729,2,42.72851131367837,33.93939787277466,11,30.718081297233535,28.0,0,25.385119885249438,40.43468399020969,49,36.97685439635487,39.087567533570414,2,33.94829964871839,20.0,0,17.9823105186851,18.0,0,16.26337646285922,17.0,0,15.395752864181096
Namakkal,14.11888888888889,7,8,rain,39.038209510948974,0,39.013784710100985,45.37250241583318,0,48.92797731180575,28.0,0,28.46010223008838,43.77988940216618,0,44.1440586918716,36.16769493281081,25,38.672320033103105,20.0,0,21.22941137370453,18.0,0,18.365549086964442,17.0,0,17.674001670115054
Chennai,1.0013888888888889,0,5,rain,38.69169460353284,0,34.82689718564881,40.29866117288363,0,38.17817138929275,28.0,0,24.654400395259156,46.755116111988286,0,41.521849735253404,41.59902003798844,29,37.5527567107388,20.0,0,18.05566844965222,18.0,0,15.790106540307216,17.0,0,15.30716130261379
Namakkal,23.3375,20,15,rain,39.038209510948974,0,34.63279962277908,45.37250241583318,0,42.88929368968557,28.0,0,25.056441882977314,43.77988940216618,0,39.86335804403889,36.16769493281081,25,34.27136598265689,20.0,0,19.29206180575725,18.0,0,17.237217095120904,17.0,0,16.185205588225028
Trichy,5.7219444444444445,43,19,normal,32.479306100110314,13,29.32639599745951,42.755118180850474,24,38.417980317257665,28.0,0,25.754432689024345,43.72134429055531,0,39.42417668677704,40.05433803692343,0,36.50892215683391,20.0,0,18.115103202397464,18.0,0,15.91477612457198,17.0,0,14.661235390019582
Chennai,16.58611111111111,35,10,rain,38.69169460353284,0,38.9349499003238,40.29866117288363,0,42.548214035601575,28.0,0,27.667290439373193,46.755116111988286,0,47.3139350350821,41.59902003798844,29,43.3926643235361,20.0,0,20.97213345328692,18.0,0,18.084741051455367,17.0,0,17.535182579642125
Tenkasi,14.873333333333333,52,24,weekend,39.97890079277373,6,39.506859228201094,33.21914342462593,16,32.65758230980568,28.0,0,28.732978252291026,46.84848003316055,60,48.098762635714856,27.704370543179156,1,27.43749262144061,20.0,0,19.60462305435111,18.0,0,18.97735305252446,17.0,0,16.5164466768464
Bodi,15.6425,38,33,weekend,26.71685653185835,12,26.29835397714658,41.07058006834765,11,40.70527241388005,28.0,0,29.188583416715325,46.312237496988104,54,47.05765030973107,29.595738987812993,2,29.15191744647823,20.0,0,20.404747376670226,18.0,0,18.14023976492372,17.0,0,17.0784611563371
Trichy,17.81972222222222,49,11,rain,31.886725557283217,0,31.927441415135604,41.163907526226495,0,42.961568913050606,28.0,0,27.815435943655665,43.72134429055531,0,43.42570750748605,40.05433803692343,23,41.78097215829169,20.0,0,21.264890692072218,18.0,0,17.13693824965433,17.0,0,18.51881447531765
Karur,16.22833333333333,13,42,rain,31.99517790958504,0,32.23521161297184,37.73247184428588,0,40.105402580759524,28.0,0,28.40124480946164,44.75094055807841,0,44.93946844628097,43.03240121394373,28,45.2139843043375,20.0,0,22.12084774521067,18.0,0,18.593808928697413,17.0,0,18.361051642140254
Cumbum,3.8786111111111112,52,43,rain,35.11908014464723,0,30.560963586278206,48.36569397865607,0,44.77214005730176,28.0,0,24.603399467608458,41.388345997514556,0,35.4773478516681,32.75549403283424,21,30.598745190324113,20.0,0,18.014907975969233,18.0,0,16.33830365890724,17.0,0,16.03266164887471
Krishnagiri,20.7,42,0,normal,34.05454940382103,17,36.66868193391222,39.82084190746941,37,43.676778609151576,28.0,0,30.42978019011965,43.91159023305815,0,46.86129145946226,32.33806041486693,7,34.85723543393829,20.0,0,21.960887702502966,18.0,0,19.089790826133296,17.0,0,17.34173884929562
Virudhunagar,14.457777777777777,27,28,rain,44.350793481000736,0,43.75217000198166,39.17951110800057,0,41.05481695257029,28.0,0,29.01532455382254,40.43468399020969,0,40.1019095551349,36.442483195672004,35,38.15632429679849,20.0,0,20.35084997344048,18.0,0,18.50918714750676,17.0,0,18.193710569973405
Theni,15.816944444444443,49,1,rain,38.19004885214979,0,37.56583188073953,44.333205526315936,0,46.173640407625,28.0,0,27.56508492845706,44.20381477073529,0,44.11269247666218,45.05616956083969,11,47.90743291472343,20.0,0,21.678346160649873,18.0,0,18.412226042613277,17.0,0,17.79282055259217
Pudukottai,5.770833333333333,46,15,weekend,37.86154046215629,6,34.45341354520739,38.300311465939544,20,34.94032003556191,28.0,0,26.29274753861057,47.052339145013335,50,44.37407218741267,28.41956323712548,3,26.64523677568777,20.0,0,18.129830220322614,18.0,0,17.30600300829432,17.0,0,16.245402797500994
Karur,22.77777777777778,46,40,weekend,28.9237264257748,7,24.822128605291084,32.608115607663365,14,28.10961194848299,28.0,0,24.934934144842728,44.75094055807841,51,40.58128881484719,44.679762548690945,0,39.71957142399641,20.0,0,17.463565327062977,18.0,0,15.6887750197609,17.0,0,14.870239230485664
Tirunelveli,10.96111111111111,57,40,normal,39.624756883282366,19,38.37064090582665,38.380917836502896,36,36.84891202695157,28.0,0,26.97664705448326,42.33256633042416,0,40.81327273874449,44.56365019926856,7,43.249611845026884,20.0,0,20.162858136186394,18.0,0,17.37065424498277,17.0,0,15.567690763347773
Theni,18.93722222222222,56,14,rain,38.19004885214979,0,41.56249069544357,44.333205526315936,0,50.04932897235063,28.0,0,29.31650163677601,44.20381477073529,0,47.27375383521336,45.05616956083969,11,51.06415433853845,20.0,0,22.543543510227927,18.0,0,18.94135437823794,17.0,0,19.004131421432614
Krishnagiri,17.538611111111113,32,19,weekend,22.021440552288443,5,22.263161571169007,33.98704088769471,17,33.54091845057581,28.0,0,28.784860319009105,43.91159023305815,59,45.35138953560811,48.179345098962024,2,48.53957154252369,20.0,0,19.059277046467614,18.0,0,18.04344065560368,17.0,0,16.72389697227913
Kanyakumari,9.240833333333333,14,27,weekend,49.216612829768266,1,51.42013225310883,39.23145357341949,16,41.284730909533934,28.0,0,30.832253884742546,46.56479008021971,54,50.98516029595847,41.863832915295156,0,43.67511932019838,20.0,0,21.51113501299352,18.0,0,19.653028341103877,17.0,0,18.748666930183145
Viluppuram,16.76,45,36,weekend,34.90452850109481,5,35.19684848860595,35.84218079539566,16,35.8914280934981,28.0,0,28.33150629189972,42.84054514959321,47,43.58963588839502,33.81871210393652,3,33.278335155940866,20.0,0,19.548385569260596,18.0,0,19.114556972354073,17.0,0,17.308542476936207
Nagercoil,22.702777777777776,42,10,normal,39.39766977646993,14,34.88908202662371,41.701276778783054,39,37.58332308382884,28.0,0,23.686059020986736,43.54560165478784,0,37.91377748718552,30.462175083948065,3,27.46688752900212,20.0,0,17.00863552960284,18.0,0,15.99142846389929,17.0,0,15.411837601091138
Trichy,20.194444444444446,11,40,weekend,31.29414501445612,6,35.05077472637979,39.572696871602524,8,43.03159954539353,28.0,0,31.866246076853656,43.72134429055531,38,49.1644853322624,40.05433803692343,0,43.22922891678253,20.0,0,22.59264193612334,18.0,0,19.47856535239204,17.0,0,19.33642069658637
Viluppuram,13.894166666666667,53,39,normal,32.311841906357756,18,31.025427637915076,42.33646153154534,37,41.324412051892054,28.0,0,27.061643027298093,42.84054514959321,0,41.64837780508274,27.330810800132806,3,26.814304324831422,20.0,0,19.23946385825396,18.0,0,17.34285850760081,17.0,0,16.555380488376212
Ramanadhapuram,15.370833333333334,22,15,normal,45.10496819414156,16,45.95817892795177,46.28714749547341,32,46.38220534760644,28.0,0,28.444401331647292,47.605870671869134,0,47.63430963042011,37.96343974512072,5,38.423517051643266,20.0,0,20.45846053424716,18.0,0,18.156207048386594,17.0,0,18.209631194994813
Bodi,12.776666666666667,46,36,normal,43.7691805850676,17,42.361454493297636,45.10647409133021,38,44.19723082500555,28.0,0,27.076415383067722,46.312237496988104,0,44.977851581664076,35.005235627037244,7,34.11153286284476,20.0,0,19.427304885560883,18.0,0,17.02902447333128,17.0,0,16.60788318828541
