zone,hour,minute,second,event,demand_water,demand_bread,demand_milk,demand_eggs,demand_snacks,demand_coffee,demand_fruits,demand_vegetables
Z2,9.097222222222223,5,50,weekend,35.224352722738566,18.22495015941675,22.74392842777884,23.17456056261777,17.45407370815269,18.413326334870572,15.880786251697181,9.809745489934189
Z6,15.919444444444444,55,10,rain,49.25607054571312,28.44751706672294,35.881945122480474,33.32302843242882,31.618492407966645,26.686235879048002,23.38893945716088,16.511668979011105
Z5,12.33888888888889,20,20,normal,42.587388487608116,20.98303265739012,23.433241742169034,21.795270291395823,20.612175197070552,16.898248910619802,17.091554344266044,15.200154189894544
Z5,0.33888888888888885,20,20,weekend,34.00969365286909,16.569275388831244,15.39206550559697,22.6263145179119,16.336353347367535,12.150517905306314,18.13438994343803,9.753221908177204
Z1,0.0,0,0,normal,31.825727058618845,15.539932644832417,21.960569468633864,21.120513856799207,19.52624769540783,16.57379272481444,12.881379163611493,9.346477476904976
Z6,3.9194444444444443,55,10,rain,37.89167646989137,20.9878077105978,23.163537920619692,21.76725026909566,27.588087957836386,19.34025906445409,16.693725124352998,10.683450483337351
Z3,12.677777777777777,40,40,weekend,40.639944960275365,16.85051271011062,30.5153288685158,26.156100943557988,21.369077775422895,20.162441072847244,22.08619530442194,12.046154529074435
Z5,0.33888888888888885,20,20,weekend,30.60872154065972,13.898549478134193,23.58653841306056,21.02196815177703,13.735013857780768,13.547632988898624,11.00139429424003,10.211222064987718
Z6,9.419444444444444,25,10,weekend,44.278237997883764,19.78001456708136,29.178440638497957,23.33907054564711,23.965646138723677,18.05268493194498,16.54788285904069,14.56036074843512
Z2,15.597222222222223,35,50,weekend,44.29178749908762,21.64554550432464,29.19642289463335,25.208785568335784,17.58334088027747,22.969543052904235,18.9105434050708,17.652856471521236
Z3,18.17777777777778,10,40,normal,58.21738677649115,21.043805202964048,34.59460792174187,39.44304678900835,26.53293198828009,20.198935965363226,23.306790414317245,22.68089127660642
Z4,3.2583333333333333,15,30,normal,30.447518240206925,19.306803474051936,27.66236056494847,23.642521074501982,20.842911802004394,15.843203525321762,13.240381515040443,14.517905035202439
Z2,21.09722222222222,5,50,rain,58.38986255873792,34.19897352268151,38.466151017991535,23.319600673987914,34.92536769000744,38.91946437812417,18.751114436650518,26.912825503305783
Z5,18.83888888888889,50,20,normal,47.96711045031629,22.96567398040845,29.528225952392752,26.253432117280358,27.757158684144724,16.07987782197246,16.03378913958707,15.132193242087595
Z4,15.258333333333333,15,30,normal,46.85166348080664,19.365989368474644,27.594320120051304,29.25738304885912,21.573097085958395,24.33515593344449,17.80516407400945,21.63038238329563
Z4,21.758333333333333,45,30,weekend,61.92360684602399,36.888802525848575,42.099127401997954,41.02658996302836,26.600840643139392,26.585630114767465,23.062044328205488,19.966309741990557
Z3,0.6777777777777777,40,40,normal,31.21350904151387,14.61770247737409,22.183753825945836,23.123216557838607,17.709030293026064,11.24664019376777,13.842454026586791,11.554482592440086
Z2,9.097222222222223,5,50,rain,33.06461297616724,18.238565237247926,23.2782702102042,25.852566744043465,21.086330357319067,23.773576485496797,13.589813129870874,11.48411328032744
Z5,12.33888888888889,20,20,weekend,43.30179787077582,21.678368991722564,29.177171177611836,28.780192341228695,23.62971459414764,11.087197056651403,19.32397626229041,14.306036354568706
Z3,0.6777777777777777,40,40,weekend,34.743276172742554,17.781860986487505,23.32471625586707,26.002984120060717,17.317763325576955,16.957814938254053,13.658003417627485,8.971891076476805
Z1,0.0,0,0,weekend,36.25374540507151,15.198454272981477,23.69625766688794,25.191868835723255,23.805517777563104,16.706582996687573,17.830103889887095,14.178838558121056
Z4,15.258333333333333,15,30,rain,56.81240525344879,29.29508099326265,34.137128184108484,37.70926537980794,25.334636304532516,26.99601148152782,20.569171686481152,23.12620128655642
Z1,12.0,0,0,normal,39.424497219113995,19.663825430996294,27.856335566808593,21.427924861599845,25.263091314901523,22.04790074446516,15.511232572346435,16.730184921167716
Z6,3.9194444444444443,55,10,normal,32.291574490583045,16.79165536880886,17.5544233924676,19.477506879157307,21.746349920149367,22.975445294676025,11.263930329226042,9.93134761882968
Z1,6.5,30,0,normal,52.782932452159336,23.360540682895486,32.56621948459775,27.371391889334834,32.27126001158098,22.509815755951564,22.126389963425613,17.555960857865156
Z2,3.5972222222222223,35,50,weekend,33.427940950122334,20.02793363953429,22.344089617254358,21.120753966942143,10.862454660422445,16.097797385174704,11.39947531301782,8.395153231340931
Z2,21.09722222222222,5,50,normal,55.58446290436589,18.07675736876084,34.71683750069817,27.706283393006153,24.519894054170965,30.408539490294537,18.198580856999868,16.437269294928974
Z2,3.5972222222222223,35,50,weekend,29.354298907545772,17.39079699604293,26.900014369329377,20.676351139243273,15.04735465354134,14.951830188929396,12.481701055387225,10.807279187280548
Z3,18.17777777777778,10,40,rain,62.429833616448256,30.051520302892513,38.497822430357694,44.184998442886524,36.35322590181966,36.30649213875319,31.807873088952597,25.368150061735665
Z3,12.677777777777777,40,40,normal,36.73282153917403,12.550301348176905,23.060092096862952,26.224552150473546,18.242398717531636,19.489282758430104,17.52208144579288,16.66319804499884
Z6,15.919444444444444,55,10,weekend,48.3558369562673,23.419690579665176,31.867274747322657,28.118580760930033,27.570318928646742,25.794686996172782,20.471367391968563,16.614824363827083
Z5,6.838888888888889,50,20,weekend,47.7299618155392,22.481022670461318,27.215711152082786,29.227526920779894,25.388151333504425,20.533046995494058,17.187422179544125,17.92524228008037
Z4,3.2583333333333333,15,30,normal,35.08706885203738,19.874431552056922,24.317652902556958,24.320750672976622,16.907434308535034,18.853398524772096,13.9945790293308,15.145667041414496
Z3,0.6777777777777777,40,40,rain,35.90846347948972,19.75137993675448,23.102294264505716,21.54017968019247,24.74489076114794,18.27690555194398,11.190629287974804,10.818794815677613
Z5,6.838888888888889,50,20,weekend,43.05954620300006,24.23249846362589,32.055252597231004,25.574823986493268,22.646878110715825,22.071877604947787,23.635012962381207,20.04001821363955
Z1,18.5,30,0,rain,67.77443280907451,38.59618320464598,37.9073394427213,41.133292017965616,44.60607956773986,29.014742724772173,23.367988446034243,22.74235118150419
Z1,18.5,30,0,normal,59.33934512925998,27.976011101218667,34.097740777930355,31.83611869690777,37.81361619404937,31.28639380163286,18.10048700055306,20.63688304446644
Z6,15.919444444444444,55,10,normal,48.18953477044226,17.689687229810087,24.19639900630293,20.669251899903735,31.051535100320248,21.19138012249678,16.49873272819331,14.0255062427344
Z6,21.419444444444444,25,10,normal,63.44909371742433,24.606596161878723,34.20924085899894,30.531139336350115,33.74536203490306,26.157141965590995,14.760075283315642,18.578057047692166
Z6,3.9194444444444443,55,10,rain,35.21121200328821,24.730270453116933,22.31349820498975,17.74985031002693,25.78347858716292,18.66002391681779,12.619189057548748,15.108541275589927
Z1,12.0,0,0,rain,46.624458270749344,25.265835385504325,33.406302842145024,29.86717678244722,36.55860835170182,24.53792173740195,21.42746753716287,14.567999550793637
Z6,15.919444444444444,55,10,weekend,43.56478887599508,25.25637340488452,35.66640324602626,25.99248634139852,30.247290668849676,22.292393631688906,18.195616395675806,20.52984331238509
Z2,21.09722222222222,5,50,weekend,56.1663886383858,31.196341637931518,44.957974123857724,34.79280075047369,26.186931683279244,25.833113739289473,25.36057754576399,15.902395110639333
Z3,6.177777777777778,10,40,normal,46.45383668887191,22.83542954063338,28.653173495037375,32.10769494644858,23.002003372022084,18.56343759386536,21.423941347644924,17.089868579449693
Z4,3.2583333333333333,15,30,rain,42.72604304009596,20.99505470386163,25.995243700345636,26.122047504195358,23.10573691667774,17.874878032158612,11.973112928827575,12.104428938085768
Z6,9.419444444444444,25,10,weekend,37.651444274379514,21.336978113263246,24.955414903465893,18.857630531557938,24.350779230481148,18.3355735657106,15.149850509157167,18.703721807013814
Z1,18.5,30,0,weekend,59.93854362805108,35.97777519431154,40.16746238495685,41.56248415868339,40.850390829632936,28.363143276219336,20.152088841881685,19.77181141335242
Z5,0.33888888888888885,20,20,weekend,35.67135793896144,14.501294757970834,18.64289083891276,21.87572261049078,17.225454361578045,12.646908013684772,11.691583409204075,9.585513549348045
Z6,3.9194444444444443,55,10,normal,32.900076212375495,17.459036622817198,24.97529755422947,24.91293177314332,20.73401576068999,13.99253424772034,6.874075103796725,11.745830778859588
Z5,18.83888888888889,50,20,normal,49.11465111194472,25.0437851931075,25.20332264886421,22.491292904172923,21.620151426045645,21.55435420966912,22.007995808954217,17.301824452800005
Z5,6.838888888888889,50,20,normal,39.7966761370805,17.604090872599226,29.19720133063818,26.394304659364675,18.04988399048669,21.188665206477,18.190546874083246,15.278376715987973
Z4,21.758333333333333,45,30,rain,66.94336389496962,39.69464293312144,45.00954349103853,39.94675568144335,32.49477447545983,30.39027351140164,27.13994377277109,28.875194854649447
Z4,21.758333333333333,45,30,normal,57.31028941678337,30.318042658130476,36.525343607062034,31.88792020676776,29.31616316328765,30.466105020551943,21.651375626944773,21.526931741983645
Z6,3.9194444444444443,55,10,rain,32.91404812527152,18.029640867074612,21.858810147263785,19.934153140150936,25.7963857615002,25.039579677176743,16.528819208793998,11.647163575929463
Z5,18.83888888888889,50,20,weekend,49.42409895959941,20.572935218148974,35.11494664280153,31.021769467711096,24.74503151971734,26.7639927003099,28.241483792112252,18.042963699704945
Z6,21.419444444444444,25,10,normal,58.874312523088236,26.591947744163985,35.34255435990523,32.68992835048406,34.681735303801375,28.856295087555974,19.022073386172814,22.907448723227898
Z6,9.419444444444444,25,10,rain,38.33611468188954,19.496154324298697,25.633600556460234,22.68555747706793,30.2226233664078,26.38561157597608,13.647976462181234,13.82814578650317
Z5,12.33888888888889,20,20,rain,43.842327743757096,21.958649642216646,24.10951364161139,22.45692344994048,23.582422640740173,22.1877395815165,23.518428417901433,16.642105951755312
Z5,18.83888888888889,50,20,rain,52.1984796165479,34.270736160951614,38.520969508832735,34.0179241969019,28.147426475891052,30.620424870144163,26.591798382557073,22.12137339597134
Z1,12.0,0,0,rain,47.257165706842166,29.138286716142105,27.26906554506186,31.74241123589808,33.70084112511817,25.177276430073007,25.299897769704213,22.76232331387351
Z2,15.597222222222223,35,50,normal,34.27055578921621,17.331864647764,22.76139823936262,26.005100688239153,15.468366025266729,16.407809650664866,18.05132105932675,17.25680150115991
Z6,9.419444444444444,25,10,rain,35.92173305030492,20.261939409523567,25.40278705097582,23.65947342901423,29.377558557057743,23.681362186669162,15.426713062104577,16.378505121923794
Z1,0.0,0,0,weekend,34.835591994456635,21.726807570501368,26.05952513244748,26.98752846043754,20.751889101751157,18.34659529673471,18.214590511704987,14.72932454055162
Z1,18.5,30,0,rain,65.22855184313842,35.83443114428215,37.95561501288576,33.99373673086837,39.916620969266134,30.541552367960573,27.54933246167961,21.29871775316679
Z4,9.758333333333333,45,30,normal,30.998844914054217,15.926683417166473,23.000554507579576,26.180445278744095,18.10237099029043,17.23823372795598,13.453373691682646,10.984688264712018
Z5,6.838888888888889,50,20,rain,52.67859580843226,24.811895632585045,32.897917152379506,27.37818989092308,27.742963633764685,24.5755609657812,23.988269879711094,16.674304136395925
Z1,6.5,30,0,rain,58.91150463983194,29.369196513091328,40.33244594720035,31.31446151463661,40.576531139413696,30.689299873609848,20.26557361550982,20.767282676518334
Z6,15.919444444444444,55,10,rain,51.75584126472111,27.930098207143566,29.383687141288267,29.00222023813805,35.047440917372874,29.60655123415772,21.855214435196725,19.716360478041903
Z4,3.2583333333333333,15,30,rain,39.00625236558235,18.455732897727444,26.89222782464266,30.561089422695737,25.185702155740998,14.930885121846163,12.159795644072663,15.171968173570646
Z4,15.258333333333333,15,30,weekend,51.826237800744096,30.49002477588374,38.295366817275735,33.25173972705398,25.303979078241056,26.672614514147433,20.002039642968587,18.562759327974206
Z3,12.677777777777777,40,40,normal,46.01398455587494,19.584288578042802,25.20496748400234,25.634928270702247,23.817980734405253,19.467605356907296,13.13762105848239,16.95170883126214
Z3,18.17777777777778,10,40,rain,62.962119093069184,31.506463053040235,39.40656179001061,40.31020630842523,29.66899824299137,34.74964712996853,28.661575475134963,23.058432365656135
Z4,9.758333333333333,45,30,weekend,41.93115208792969,24.788659226125183,22.561666060516153,28.496637257665135,20.058377459089275,13.401019702418584,16.03069426557296,16.08810275058316
Z5,0.33888888888888885,20,20,normal,28.03509266343125,11.44712579652813,17.464702200300742,12.824316762976977,16.128524714065968,12.35190195298618,9.36215172167783,7.68165224380655
Z1,0.0,0,0,normal,29.232218907202856,15.247836774936436,21.987791515042485,19.737287107031925,21.07507254832138,11.09017529026908,6.981768908418387,11.714191963475955
Z6,21.419444444444444,25,10,weekend,66.7815427372495,38.00105602555839,43.69184253800594,34.24574411217472,36.53502135889281,32.493207146627434,29.35290588620321,18.992355833485362
Z5,6.838888888888889,50,20,weekend,43.5582355702648,23.75379289711057,27.469935961171494,22.547715739137566,24.432021532008264,18.762724030124176,24.270782431075588,18.931186858033424
Z4,9.758333333333333,45,30,rain,39.327158312092244,22.897509376057933,26.46729252588338,27.0732063951102,23.559721326068978,21.677236081460222,21.284642349926152,16.252954658398465
Z2,3.5972222222222223,35,50,normal,31.787737931212597,11.730468462353526,19.909122411076392,14.404055590900649,11.149922031132856,13.874161491914819,11.485108588722154,5.5358486389165105
Z5,6.838888888888889,50,20,weekend,48.36367433712014,23.17890451563822,33.39545905928499,25.52071360767277,23.02303812617536,21.52554239944565,21.70445288427829,17.17168089604872
Z5,12.33888888888889,20,20,weekend,44.61748951069728,19.880257073784943,31.319733696783356,26.451652074906594,21.176334633089315,18.61862145444725,19.680152557599172,17.331764223951748
Z3,18.17777777777778,10,40,normal,52.81649356742661,25.541180492105195,35.90772054610298,35.45029632296283,24.907458498901576,22.508394934156925,26.767296333100383,22.02347320583419
Z2,9.097222222222223,5,50,normal,33.733614820485684,17.238902115736764,21.972497778574194,17.505341229551338,11.350248648948803,15.222391627862956,13.530863237534888,8.609783231123807
Z1,0.0,0,0,weekend,33.359352730899936,24.88435454825206,29.388928352214258,25.510232500739026,23.06085935213968,19.46086180238164,15.338565951504561,13.47469815224445
Z4,15.258333333333333,15,30,normal,50.54952222702567,24.643005741359183,32.59218972239431,30.607463298048412,24.434126616930424,21.78841006928629,19.961229292302498,24.102847881390247
Z6,9.419444444444444,25,10,weekend,38.53374489795623,18.238550994271797,30.62201518198491,26.094709884028603,22.14034385675456,20.933869028986535,14.393375898872113,10.80365240324419
Z4,3.2583333333333333,15,30,weekend,38.36945102288255,22.86621870242428,25.61479029285833,25.427094471079993,19.10620210387615,12.122218555262045,17.30070060806614,15.191086004392606
Z3,6.177777777777778,10,40,weekend,50.42191167787564,26.093406800503942,38.366504263218616,32.86384253557204,25.894130298196295,21.938822990535225,24.69223185570602,21.170598813986164
Z6,3.9194444444444443,55,10,normal,33.85301289974302,11.547255561362036,18.346231221725073,15.5270627023027,19.752237605149787,20.53601446953516,17.26066431728725,9.040833240316793
Z6,21.419444444444444,25,10,weekend,62.02038805966778,30.497767054702177,46.075495410782416,34.937506483040465,36.47262575661292,31.74887941162068,26.9762541871347,23.26544000569183
Z3,6.177777777777778,10,40,normal,47.38487382469182,22.932536410189034,32.115277777984026,29.165500677706028,24.773419563612325,20.380172632819885,20.965656741355442,18.737819257492905
Z5,12.33888888888889,20,20,rain,43.61575593935284,16.964210195213486,28.033846804649887,29.70669670264057,28.320156305465698,26.24097001085955,17.366996459437118,19.02698001138604
Z2,15.597222222222223,35,50,normal,37.40772560424681,19.707692542254257,26.460637397037914,22.28581394864001,20.274274872949864,19.36442189578568,18.97209429085265,11.613163148218309
Z2,15.597222222222223,35,50,rain,46.762140843030245,22.86472943845052,24.244203639953543,27.034285878166525,30.04544013261251,22.100954809559045,20.30792961270172,16.848107355590763
Z2,15.597222222222223,35,50,normal,42.137281369038426,18.57480617507897,29.36310341732753,20.8603255110552,22.223653386186225,20.254720182394458,17.265841975923085,12.746999464175135
Z4,15.258333333333333,15,30,rain,50.45626648928487,32.495042492910436,33.024273160138385,32.84975923606693,28.85727954931391,29.874640949932118,23.149742472238053,23.13571077719778
Z1,6.5,30,0,weekend,57.088363438241586,32.620475419164336,35.58449131762109,35.290436306588596,33.57303691013684,20.601564774963887,24.100656311592854,19.99396199903631
Z3,18.17777777777778,10,40,normal,54.51971143876076,31.621952397825673,33.145317023503814,32.540820966811495,23.79829807495689,30.3597502558786,26.345204256888483,18.209294340758056
Z5,6.838888888888889,50,20,weekend,42.847142995596215,23.94765122336293,31.998816732292255,25.715455771292216,22.651231620107932,16.645661679390713,25.614301718905526,14.456281532007242
Z2,21.09722222222222,5,50,normal,55.019667648131644,23.614815223758924,32.212015712378914,27.636506700086287,24.094117375936037,27.914428129071027,20.623675712760555,19.7668125335076
Z5,6.838888888888889,50,20,normal,40.48295686845246,20.693531607893167,24.460639974243733,22.26753270144563,21.631046510779942,17.896736492089083,18.973095785853364,18.410676419810816
Z2,21.09722222222222,5,50,rain,59.73254583732884,30.44230975202441,36.61828262049852,35.841642049856205,34.07329069514253,34.83406724196373,24.765454545271734,24.654692984197595
Z3,6.177777777777778,10,40,weekend,52.695129727559966,24.807402963874367,33.4552687952596,34.299733695790216,26.37288217308388,23.08185698278115,26.049774074832797,19.91573708458993
Z3,6.177777777777778,10,40,normal,46.37959898626485,21.526922183261078,26.6241726179366,28.578925837968765,21.648975211133227,22.973602762013133,23.28231543715138,16.299495507210683
Z1,12.0,0,0,rain,50.45534082720455,31.374703563761805,31.516216841812707,27.031448639866976,28.75839648700141,24.617676836354207,19.54987377423748,19.428544946247396
Z3,12.677777777777777,40,40,weekend,41.217278910819346,23.941814833628655,29.739858536071598,27.9663540645784,19.413639419179603,19.549560648550443,19.55664932590972,12.283103979657067
Z1,0.0,0,0,weekend,39.97745894434605,20.808942286118288,28.6402699364211,22.75391724760771,24.55590746717268,17.88203161522084,16.866660665629922,13.837541152956778
Z5,18.83888888888889,50,20,rain,53.48207798994018,29.492908546811634,38.867116554709206,30.36799630319196,31.239458063494297,33.52672896012934,23.617693412880932,25.55169770778363
Z1,0.0,0,0,normal,29.778568324253424,17.013358976450252,21.628782692606542,23.052975584609385,20.599384762513033,8.786647394474233,12.522063918038445,18.427068332770762
Z5,18.83888888888889,50,20,weekend,53.99545443989152,25.86501663009512,35.26792770390899,31.903098186063115,26.421883522906732,25.301101888886173,23.79719673950827,15.110723627819716
Z6,21.419444444444444,25,10,rain,67.10661156561096,33.50761797306551,43.468084308815925,34.9783723037314,46.351317759789325,39.05141551701098,24.6214565929138,23.99561449928314
Z1,6.5,30,0,weekend,54.989282672048,35.74316836504338,41.0623090676216,34.05446888748864,33.91074283608762,26.236951476732212,25.78757548526889,17.377011484481176
Z2,9.097222222222223,5,50,normal,31.1926597020494,18.13501737839641,14.465717675248818,16.07461414817708,11.74992079866475,14.295521084090119,13.109107619959858,10.887834798875613
Z6,3.9194444444444443,55,10,rain,41.32892816104279,16.540384105626835,22.053597984528263,21.048947730149262,30.147312320959117,20.147633360678423,13.306368619499302,17.987771921708354
Z1,0.0,0,0,weekend,33.97796257611287,26.454424055225196,25.883548675970058,20.281467546494806,24.712651565698987,15.811436121096662,14.676229384205419,14.373387139786233
Z1,12.0,0,0,normal,45.315769853497436,17.896693435881485,29.174039783941353,23.05981671856735,25.67963119229868,19.82420804905822,17.85488952998563,12.82053805792773
Z6,21.419444444444444,25,10,weekend,62.275015824278285,29.840990614054093,46.15103867397324,38.26024572070887,39.91339644316131,30.875295535796177,25.203434130557984,21.600616488596774
Z1,6.5,30,0,rain,53.709287532073475,31.28939987823296,32.97641405941645,30.423210797978093,40.283984479675844,23.195393493659388,24.26869910089266,24.017731247634206
Z4,15.258333333333333,15,30,rain,55.15318119503488,32.82291828551073,31.880155349548502,35.63030102171559,25.09080928360633,27.682684525296622,23.547773217746713,22.760604363741813
Z2,3.5972222222222223,35,50,normal,33.03144815608172,13.166043760245248,13.979510856091323,14.250988923245737,15.912420151754237,15.733857665906271,7.338646865036405,8.405381096479498
Z3,0.6777777777777777,40,40,weekend,34.723592487385936,19.44734757277484,23.72673336152977,22.151554933539643,17.77497102328774,15.387878547097252,14.061600667607904,16.33640610545446
Z6,15.919444444444444,55,10,rain,48.09271948737072,27.132936034922892,27.86508033766067,26.810677518264463,33.0254630257868,31.340211276862412,21.67844029450039,19.84942092943225
Z6,21.419444444444444,25,10,rain,64.54881314825688,33.75848388702317,41.256149331148855,38.268301998437664,50.75388977119059,34.73810600059713,27.88773083387434,25.58020491889611
Z1,0.0,0,0,rain,35.3548319748131,22.53438624516097,25.454653116169506,21.88712917882701,26.77838065198726,16.342816645438198,15.421564156506703,16.033893205635927
Z4,21.758333333333333,45,30,normal,57.401358990801924,27.75577027521871,33.41829698205244,33.83252876212546,28.60661615013499,28.675232616346634,24.086307831997924,22.82112549527282
Z3,0.6777777777777777,40,40,weekend,28.821183033922726,11.778609112238541,19.647637292702356,26.013098311840114,16.251528970159818,18.186942025079436,17.03436671451157,13.666772363804796
Z3,6.177777777777778,10,40,normal,44.961004132923875,22.466435076502528,29.043523649468096,31.136881786132687,20.43383060601064,22.830053983991586,18.30011441702528,20.770857407276797
Z4,21.758333333333333,45,30,weekend,65.381117591286,39.17412866117958,43.45016098040285,41.14034199290332,29.875305921209193,25.852341608462606,23.259367562428377,21.671785224028923
Z5,6.838888888888889,50,20,weekend,46.11910084923965,26.418070377808398,26.355689100137095,22.621553887990643,23.264924370709377,20.627742876780285,22.514978533697786,15.005000225402213
Z5,0.33888888888888885,20,20,rain,37.664809770775946,20.181812687017466,22.8182985592354,17.045767450824705,23.31635631376855,18.145819321210222,14.525934003497103,11.354457558971047
Z6,3.9194444444444443,55,10,normal,31.64629383995801,15.994843489562227,21.866500487069665,14.552625239128556,17.071332429417126,12.095084474091191,14.370184306518997,11.702360355976158
Z2,21.09722222222222,5,50,normal,47.40872791064372,24.497552028941673,32.79948269508175,28.571618598937192,28.581220455121255,19.49566551724266,20.973743273577057,22.041037684508936
Z2,15.597222222222223,35,50,weekend,44.978903782688334,22.717125389753367,29.378869537446366,22.638407264264387,18.004823901847423,20.55258796726946,18.31097663205103,14.008060972402209
Z6,9.419444444444444,25,10,rain,42.860413372696655,19.078299383709272,24.52143244754276,16.478060240760406,26.826694414082976,21.721287764355043,13.538611034850145,16.07704814111963
Z2,21.09722222222222,5,50,weekend,59.39184121321268,27.562824047962955,41.23815519816305,36.694348173900885,30.737710707878236,29.14687924729511,32.08383799744196,22.950269482955207
Z5,0.33888888888888885,20,20,rain,34.147881820049086,13.878957143629478,18.54115024381695,17.44730133139848,21.053257629409543,15.853592745464987,14.370864910585006,17.91186386076241
Z3,6.177777777777778,10,40,rain,59.313498547925604,24.468897886747676,31.21454448647688,34.759009570469644,29.181522702625838,29.42797676596602,25.860449745246914,16.79922404475494
Z2,9.097222222222223,5,50,weekend,34.99878042413198,16.151069731066432,24.839706777818474,20.220611255133157,17.147305689550677,22.702641425510123,14.563631949574054,13.730690318975535
Z6,21.419444444444444,25,10,weekend,61.10093156630121,35.88867487858422,40.38187869954201,36.71214996373456,38.7366309077433,28.489957406282617,26.826415678468983,26.054358613508725
Z4,15.258333333333333,15,30,weekend,52.04464008652326,33.707241166969375,40.08159289996079,38.36638766706738,26.4602345010871,20.45620967288656,23.65756427847763,20.2233312993329
Z6,21.419444444444444,25,10,weekend,63.913403480667,28.87184865265017,40.79303565530265,40.982076820535326,37.25793382206832,36.82771400500747,25.99531722405913,23.044672862043168
Z6,15.919444444444444,55,10,normal,41.36606110004087,19.955721412567048,29.129386560946504,28.226012903227456,23.277535595307395,23.3292980569498,13.961470531168661,16.219206316658003
Z2,21.09722222222222,5,50,weekend,62.97375706631516,30.053510272963884,41.48352503601184,33.416081214702686,27.635428778114882,27.011641806574122,17.35141946770199,16.868912049480336
Z2,9.097222222222223,5,50,weekend,36.431251905372534,16.83863585255005,22.255201429181618,21.492367593203312,19.101663514078226,14.365310358094632,13.865737389924037,16.47088623380079
Z6,15.919444444444444,55,10,weekend,49.47589760805863,27.417193893754007,31.897692849031408,25.681972046562226,31.76367771239915,21.583180256035607,19.429517868597742,16.73604908245168
Z4,21.758333333333333,45,30,weekend,63.07848900212885,31.42395338956134,44.037175964588634,42.599689309228154,36.44136308293481,25.112377628089238,25.489645132398408,28.77854569710766
Z5,6.838888888888889,50,20,rain,48.701838853105954,24.714928974647997,27.046737866760203,28.945159921528468,26.71555570304119,26.662478251110553,23.843829687641364,14.833727995910765
Z6,9.419444444444444,25,10,weekend,37.585746079793324,21.692799293038725,24.108344772974007,24.364109315714877,25.909622745960736,19.292144639267253,18.775232277787318,13.004588588675519
Z3,12.677777777777777,40,40,normal,39.610877198447916,20.884190888191412,24.936197493250344,29.919267501806814,22.699608177252195,16.71751741593324,16.355192421474527,14.617274668056762
Z3,6.177777777777778,10,40,normal,49.155971092732,23.385502733631824,34.833827822807685,32.269536832010814,22.41321578472579,23.089944845794548,17.765352457312822,14.257840143230009
Z3,0.6777777777777777,40,40,weekend,35.12579618335585,19.386436645117374,21.764222047826518,21.544829631724618,18.50755909256359,14.482271807072463,12.817694463914577,8.877157264508195
Z1,18.5,30,0,weekend,61.136572656841814,35.6273485725529,41.41851061298155,35.54426141094974,34.77048567433369,27.22802729615342,27.660454648959302,20.493702976552846
Z1,12.0,0,0,rain,48.18830274249111,27.978086851835098,30.11583567448279,28.527053810256174,37.820416189390144,17.892694394665185,18.89332262872579,19.41250411583112
Z3,12.677777777777777,40,40,rain,47.600844943774305,22.00928666400892,28.63522099392651,28.23090855632257,25.697637997576457,21.12995744123069,18.165947184899647,19.761988303750556
Z2,9.097222222222223,5,50,normal,29.65896589290184,14.664392733886642,20.706446680601434,18.238500376787524,18.800292373641756,15.457918687491386,13.37002904669481,8.864333488913484
Z2,15.597222222222223,35,50,rain,42.688470071976994,20.11498501344328,30.048891543174424,19.70957638125203,26.16449393024505,24.793189594822945,21.418976095656028,16.435749890513307
Z4,21.758333333333333,45,30,normal,56.71352697933788,32.68738373041003,40.398615833195365,33.78965825712922,27.661529630666433,29.88488033735711,17.649752112021424,24.250047716384554
Z4,3.2583333333333333,15,30,weekend,42.504001536311215,22.012336027867672,24.81778424138466,24.897730558132203,17.25250920414436,15.152110817385394,12.900243283490846,11.44144274164873
Z4,21.758333333333333,45,30,rain,63.23594650592557,38.94069814456253,37.98404045346382,36.2174150785349,37.049786064579834,34.24954068285409,24.989757794705916,24.76063033100098
Z3,0.6777777777777777,40,40,weekend,33.0174767018409,17.970975553086227,26.636152931746633,23.756877673979105,18.177691972018557,17.88370789195193,13.082720269698335,13.597530030702005
Z6,9.419444444444444,25,10,rain,40.085326394337265,21.555908923779707,26.932252408088488,22.389458231233718,31.12424383987891,20.14660326476807,16.103419961174424,22.15720208202758
Z4,21.758333333333333,45,30,rain,58.382514977600856,33.78456704711967,38.13583949220997,40.46103175598196,34.970214066899175,33.024209901665536,24.70947152934388,30.25373654533452
Z2,15.597222222222223,35,50,normal,43.65822520697683,19.1752956862737,22.491107459082894,22.829227426184232,19.360027476013638,28.646302655610455,15.98920655491818,12.91333148983409
Z4,15.258333333333333,15,30,rain,52.31106685216774,26.389576673886822,35.50072287216769,40.83930106030698,33.8148178430762,26.486653768234135,21.664513379592364,25.680041572903786
Z5,0.33888888888888885,20,20,weekend,33.02602070633761,12.959707158175956,21.306897991264194,19.311995999537416,14.718567414161758,17.902543551661743,16.84659854177691,14.88000923516607
Z5,18.83888888888889,50,20,weekend,54.771190677626,25.43580869166338,31.179900368831944,35.35146192590844,26.44783512095274,19.78058036399525,23.46063545777374,20.398620489019795
Z6,15.919444444444444,55,10,weekend,48.41370448824382,22.513969368605956,28.70429641738819,25.861015801539295,29.298263754884957,26.752394274246672,22.1313149977133,18.412890133168336
